date,price,wikipedia,google,dxy,xau,spx,mxwo,qcom,tsm,amd,nvda,high.yield,global.govt,us.govt,dxy.vol,xau.vol,spx.vol,mxwo.vol,qcom.vol,tsm.vol,amd.vol,nvda.vol,high.yield.vol,global.govt.vol,us.govt.vol,tweets
2016-01-24,391.01,4104.0,1.310599010926941,99.574,1097.95,1906.9,1536.79,48.07,21.93,2.02,28.45,1011.765,202.3159,2158.32,0.0411879182992159,0.106157705283569,0.16576526375407902,0.149058954333797,0.267066679891932,0.290574118965454,0.786793434179572,0.289757494699253,0.0516652924094825,0.0392383348939972,0.0278952435972061,22635.0
2016-01-25,400.44,5822.0,1.352876398376197,99.36,1107.9,1877.08,1521.15,47.58,21.79,2.12,28.42,1013.0210000000001,202.4405,2160.89,0.041912426740683004,0.108827707152236,0.169836483392534,0.150300504536616,0.268367010968291,0.290819278593245,0.8054391447328689,0.289612860983856,0.0519621245399377,0.0392568032286912,0.0279473998994792,25172.0
2016-01-26,393.52,5316.0,1.3951537858254532,99.087,1119.91,1903.63,1535.76,48.52,21.59,2.07,28.7,1014.29,202.9562,2164.08,0.0429418038477397,0.11239114369119599,0.176756355314167,0.15451653444203198,0.275075340780982,0.2914850802218,0.805659751345389,0.292484906992856,0.0522525317681777,0.0398380953407121,0.0280564363948178,26057.0
2016-01-27,393.96,6208.0,1.352876398376197,98.902,1124.97,1882.95,1531.38,47.53,21.68,2.13,28.36,1016.72,202.9869,2163.99,0.0434320256568193,0.11022292394263901,0.17835173331676601,0.15448047562185502,0.28096495998819104,0.291848398213651,0.8063081217757819,0.292939824771986,0.0529019288914514,0.0398307418795281,0.0280676030795396,28379.0
2016-01-28,392.71,7016.0,1.4374311732747096,98.51,1115.33,1893.36,1532.68,43.59,21.63,2.08,28.05,1021.1519999999999,203.648,2165.7,0.0449029751942379,0.11410086143843699,0.175624076794267,0.15076453535717801,0.36243436090722597,0.29146311645265,0.806324578220822,0.28628715103998903,0.0547398663193206,0.0389207442198225,0.0237873039220842,26070.0
2016-01-29,381.27,6407.0,1.310599010926941,99.60600000000001,1118.21,1940.24,1562.18,45.34,22.35,2.2,29.29,1022.48,202.9241,2172.39,0.0547679778697132,0.11119395026397198,0.192245607169233,0.163626310951152,0.384208152591427,0.307560015521693,0.830045768706972,0.31957644463308693,0.0550024375150174,0.0405917682091096,0.0247414113265963,29331.0
2016-01-30,378.36,3855.0,1.1837668485791726,99.60600000000001,1118.21,1940.24,1562.18,45.34,22.35,2.2,29.29,1022.48,202.9241,2172.39,0.0539068025201664,0.11114669164110699,0.19103965510810503,0.162820235012646,0.384048338637909,0.307214405388527,0.826398335147659,0.31876076121584496,0.05501989337228799,0.0405344077818782,0.0246585359062522,25049.0
2016-01-31,378.5,3433.0,1.310599010926941,99.60600000000001,1118.21,1940.24,1562.18,45.34,22.35,2.2,29.29,1022.48,202.9241,2172.39,0.0539114862150598,0.11114669164110699,0.19103965510810503,0.162820235012646,0.384048338637909,0.307214405388527,0.826398335147659,0.31876076121584496,0.05501989337228799,0.0405344077818782,0.0246585359062522,27728.0
2016-02-01,374.88,5163.0,1.310599010926941,99.009,1128.41,1939.38,1566.56,46.11,22.46,2.14,29.3,1022.8660000000001,203.4122,2167.87,0.0569190580460693,0.11299168618972501,0.191009217609978,0.16332846447256197,0.38833020738012797,0.30762251805388696,0.827696234310372,0.31879860856159004,0.0550602371043835,0.0409259663075123,0.0258731475915034,29309.0
2016-02-02,373.13,5442.0,1.2683216234776848,98.87200000000001,1129.01,1903.03,1538.92,43.15,22.56,1.99,28.06,1019.041,204.0284,2180.6,0.0570822331790677,0.112918936829861,0.197222900396571,0.16943139882385902,0.42942594739632794,0.307942903506313,0.846659280398082,0.338067845161805,0.0558311162401397,0.0415524068849775,0.0298527967362915,26458.0
2016-02-03,374.48,5195.0,1.1837668485791726,97.288,1142.63,1912.53,1540.87,44.73,22.92,2.07,28.2,1020.482,206.5036,2179.34,0.0735036290403174,0.11240036243638002,0.19436621705581603,0.162116720699849,0.4449560389563621,0.29857496913627196,0.8564625088540541,0.337148987448309,0.0556023289321864,0.0531065851046921,0.0299992153296649,27023.0
