Th	03/13/2014	637.2701
We	03/12/2014	639.0301
Tu	03/11/2014	638.8001
Mo	03/10/2014	628.2501
		
Fr	03/07/2014	626.7401
Th	03/06/2014	660.9001
We	03/05/2014	667.0001
Tu	03/04/2014	672.1001
Mo	03/03/2014	669.7601
		
Fr	02/28/2014	566.9100
Th	02/27/2014	578.7900
We	02/26/2014	580.7601
Tu	02/25/2014	609.9601
Mo	02/24/2014	451.5800
		
Fr	02/21/2014	563.3101
Th	02/20/2014	571.3701
We	02/19/2014	612.2200
Tu	02/18/2014	626.3201
Mo	02/17/2014	642.5001
		
Fr	02/14/2014	652.1801
Th	02/13/2014	581.6401
We	02/12/2014	657.3801
Tu	02/11/2014	669.3201
Mo	02/10/2014	713.0601
		
Fr	02/07/2014	727.5201
Th	02/06/2014	687.7201
We	02/05/2014	786.0601
Tu	02/04/2014	804.6101
Mo	02/03/2014	806.8301
		
Fr	01/31/2014	806.6901
Th	01/30/2014	799.3301
We	01/29/2014	787.1001
Tu	01/28/2014	793.2601
Mo	01/27/2014	762.8101
		
Fr	01/24/2014	793.4901
Th	01/23/2014	773.1001
We	01/22/2014	817.0401
Tu	01/21/2014	822.8601
Mo	01/20/2014	820.8401
		
Fr	01/17/2014	808.5501
Th	01/16/2014	813.8001
We	01/15/2014	845.1001
Tu	01/14/2014	833.5401
Mo	01/13/2014	829.9401
		
Fr	01/10/2014	858.8601
Th	01/09/2014	813.4601
We	01/08/2014	839.0001
Tu	01/07/2014	797.7101
Mo	01/06/2014	914.5101
		
Fr	01/03/2014	801.8901
Th	01/02/2014	785.1701
We	01/01/2014	747.8101
Tu	12/31/2013	746.8901
Mo	12/30/2013	720.9401
		
Fr	12/27/2013	721.4401
Th	12/26/2013	706.4201
We	12/25/2013	710.4201
Tu	12/24/2013	648.2701
Mo	12/23/2013	651.0101
		
Fr	12/20/2013	599.4700
Th	12/19/2013	707.8201
We	12/18/2013	564.4800
Tu	12/17/2013	533.7101
Mo	12/16/2013	729.3601
		
Fr	12/13/2013	869.9001
Th	12/12/2013	893.4001
We	12/11/2013	863.0001
Tu	12/10/2013	942.7301
Mo	12/09/2013	926.0001
		
Fr	12/06/2013	552.1600
Th	12/05/2013	990.0001
We	12/04/2013	1130.0001
Tu	12/03/2013	1056.5001
Mo	12/02/2013	1023.9901
		
Fr	11/29/2013	1137.0001
Th	11/28/2013	1055.5801
We	11/27/2013	983.4301
Tu	11/26/2013	926.3001
Mo	11/25/2013	834.0001
		
Fr	11/22/2013	843.9501
Th	11/21/2013	714.9601
We	11/20/2013	626.7701
Tu	11/19/2013	516.9200
Mo	11/18/2013	691.6101
		
Fr	11/15/2013	430.6200
We	11/13/2013	409.2301
Tu	11/12/2013	369.8400
Mo	11/11/2013	350.0200
		
Fr	11/08/2013	325.6500
Th	11/07/2013	313.0800
We	11/06/2013	291.7100
Tu	11/05/2013	256.2100
Mo	11/04/2013	236.5600
		
Fr	11/01/2013	208.1800
Th	10/31/2013	206.3400
We	10/30/2013	202.4700
Tu	10/29/2013	200.5800
Mo	10/28/2013	198.5800
		
Fr	10/25/2013	183.3400
Th	10/24/2013	186.5100
We	10/23/2013	191.7700
Tu	10/22/2013	194.0400
Mo	10/21/2013	191.5800
		
Fr	10/18/2013	160.0700
Th	10/17/2013	143.7700
We	10/16/2013	140.6800
Tu	10/15/2013	147.1500
Mo	10/14/2013	135.8900
		
Fr	10/11/2013	126.8500
Th	10/10/2013	126.2800
We	10/09/2013	126.0000
Tu	10/08/2013	124.9900
Mo	10/07/2013	123.7100
		
Fr	10/04/2013	122.0600
Th	10/03/2013	119.1200
We	10/02/2013	112.7500
Tu	10/01/2013	127.4200
Mo	09/30/2013	127.0900
		
Fr	09/27/2013	126.1000
Th	09/26/2013	126.4000
We	09/25/2013	124.3300
Tu	09/24/2013	124.6500
Mo	09/23/2013	122.9900
		
Fr	09/20/2013	121.7000
Th	09/19/2013	124.1000
We	09/18/2013	127.3100
Tu	09/17/2013	126.8600
Mo	09/16/2013	126.3200
		
Fr	09/13/2013	127.0000
Th	09/12/2013	127.1000
We	09/11/2013	126.6100
Tu	09/10/2013	122.6500
Mo	09/09/2013	123.1200
		
Fr	09/06/2013	117.9000
Th	09/05/2013	122.4900
We	09/04/2013	121.9400
Tu	09/03/2013	129.6900
Mo	09/02/2013	129.4000
		
Fr	08/30/2013	126.0200
Th	08/29/2013	118.6000
We	08/28/2013	118.4800
Tu	08/27/2013	117.6500
Mo	08/26/2013	115.6900
		
Fr	08/23/2013	107.7600
Th	08/22/2013	108.0000
We	08/21/2013	111.5300
Tu	08/20/2013	106.1800
Mo	08/19/2013	103.1800
		
Fr	08/16/2013	98.4800
Th	08/15/2013	99.0600
We	08/14/2013	99.5000
Tu	08/13/2013	99.6500
Mo	08/12/2013	95.5200
		
Fr	08/09/2013	93.8100
Th	08/08/2013	94.8700
We	08/07/2013	97.0800
Tu	08/06/2013	97.2400
Mo	08/05/2013	98.5600
		
Fr	08/02/2013	96.6600
Th	08/01/2013	95.5500
We	07/31/2013	97.2500
Tu	07/30/2013	98.9800
Mo	07/29/2013	94.3200
		
Fr	07/26/2013	89.3400
Th	07/25/2013	91.5300
We	07/24/2013	90.4100
Tu	07/23/2013	89.8800
Mo	07/22/2013	92.7700
		
Fr	07/19/2013	92.3000
Th	07/18/2013	89.0300
We	07/17/2013	92.0000
Tu	07/16/2013	98.9500
Mo	07/15/2013	98.9800
		
Fr	07/12/2013	90.9000
Th	07/11/2013	99.1000
We	07/10/2013	87.0000
Tu	07/09/2013	76.8800
Mo	07/08/2013	76.0000
		
Fr	07/05/2013	69.9300
Th	07/04/2013	77.4800
We	07/03/2013	76.3000
Tu	07/02/2013	90.0000
Mo	07/01/2013	89.2000
		
Fr	06/28/2013	96.9900
Th	06/27/2013	97.3300
We	06/26/2013	102.9900
Tu	06/25/2013	103.9600
Mo	06/24/2013	104.5600
		
Fr	06/21/2013	108.9400
Th	06/20/2013	112.5100
We	06/19/2013	108.0000
Tu	06/18/2013	109.1500
Mo	06/17/2013	103.2200
		
Fr	06/14/2013	98.6200
Th	06/13/2013	103.0000
We	06/12/2013	108.3600
Tu	06/11/2013	108.0000
Mo	06/10/2013	105.3000
		
Fr	06/07/2013	110.8000
Th	06/06/2013	118.8600
We	06/05/2013	121.5000
Tu	06/04/2013	120.8200
Mo	06/03/2013	121.6600
		
Fr	05/31/2013	127.2000
Th	05/30/2013	127.9900
We	05/29/2013	130.5500
Tu	05/28/2013	128.8400
Mo	05/27/2013	127.8100
		
Fr	05/24/2013	132.0000
Th	05/23/2013	126.5600
We	05/22/2013	124.2000
Tu	05/21/2013	123.1000
Mo	05/20/2013	122.4000
		
Fr	05/17/2013	123.1300
Th	05/16/2013	117.4900
We	05/15/2013	114.2000
Tu	05/14/2013	113.0000
Mo	05/13/2013	118.2900
		
Fr	05/10/2013	114.1000
Th	05/09/2013	112.5000
We	05/08/2013	111.9000
Tu	05/07/2013	111.0100
Mo	05/06/2013	109.4900
		
Fr	05/03/2013	101.7200
Th	05/02/2013	95.4600
We	05/01/2013	118.7400
Tu	04/30/2013	133.7500
Mo	04/29/2013	144.5000
		
Fr	04/26/2013	136.8000
Th	04/25/2013	129.7800
We	04/24/2013	156.0100
Tu	04/23/2013	145.3800
Mo	04/22/2013	127.9000
		
Fr	04/19/2013	118.0000
Th	04/18/2013	126.5000
We	04/17/2013	91.9800
Tu	04/16/2013	75.6000
Mo	04/15/2013	91.0000
		
Fr	04/12/2013	110.0000
Th	04/11/2013	99.6200
We	04/10/2013	181.6900
Tu	04/09/2013	234.2500
Mo	04/08/2013	191.7300
		
Fr	04/05/2013	142.5000
Th	04/04/2013	136.0000
We	04/03/2013	131.7900
Tu	04/02/2013	132.0000
Mo	04/01/2013	102.0000
		
Fr	03/29/2013	90.5000
Th	03/28/2013	86.1800
We	03/27/2013	88.9200
Tu	03/26/2013	78.5000
Mo	03/25/2013	73.6000
		
Fr	03/22/2013	69.8700
Th	03/21/2013	70.8500
We	03/20/2013	64.4900
Tu	03/19/2013	59.1400
Mo	03/18/2013	51.6000
		
Fr	03/15/2013	46.9500
Th	03/14/2013	47.1700
We	03/13/2013	46.9200
Tu	03/12/2013	44.2900
Mo	03/11/2013	48.4000
		
Fr	03/08/2013	44.1800
Th	03/07/2013	42.0000
We	03/06/2013	41.0200
Tu	03/05/2013	40.3300
Mo	03/04/2013	36.1500
		
Fr	03/01/2013	34.5000
Th	02/28/2013	33.3800
We	02/27/2013	30.9000
Tu	02/26/2013	31.1000
Mo	02/25/2013	30.4000
		
Fr	02/22/2013	30.2500
Th	02/21/2013	29.7500
We	02/20/2013	29.6500
Tu	02/19/2013	29.4200
Mo	02/18/2013	26.9500
		
Fr	02/15/2013	27.1000
Th	02/14/2013	27.2200
We	02/13/2013	24.2000
Tu	02/12/2013	25.1700
Mo	02/11/2013	24.6500
		
Fr	02/08/2013	22.6600
Th	02/07/2013	22.1500
We	02/06/2013	21.1800
Tu	02/05/2013	20.6000
Mo	02/04/2013	20.4300
		
Fr	02/01/2013	20.5000
Th	01/31/2013	20.4100
We	01/30/2013	19.7000
Tu	01/29/2013	19.5300
Mo	01/28/2013	18.7200
		
Fr	01/25/2013	17.4000
Th	01/24/2013	16.9000
We	01/23/2013	17.5000
Tu	01/22/2013	17.2600
Mo	01/21/2013	16.8000
		
Fr	01/18/2013	15.7000
Th	01/17/2013	15.5000
We	01/16/2013	14.7300
Tu	01/15/2013	14.2500
Mo	01/14/2013	14.3000
		
Fr	01/11/2013	14.1400
Th	01/10/2013	14.1400
We	01/09/2013	13.7700
Tu	01/08/2013	13.7400
Mo	01/07/2013	13.5900
		
Fr	01/04/2013	13.5000
Th	01/03/2013	13.4000
We	01/02/2013	13.2800
Tu	01/01/2013	13.3000
Mo	12/31/2012	13.5100
		
Fr	12/28/2012	13.4200
Th	12/27/2012	13.4200
We	12/26/2012	13.4700
Tu	12/25/2012	13.3500
Mo	12/24/2012	13.3800
		
Fr	12/21/2012	13.5000
Th	12/20/2012	13.5200
We	12/19/2012	13.6000
Tu	12/18/2012	13.3000
Mo	12/17/2012	13.2500
		
Fr	12/14/2012	13.6000
Th	12/13/2012	13.7000
We	12/12/2012	13.7000
Tu	12/11/2012	13.5600
Mo	12/10/2012	13.4300
		
Fr	12/07/2012	13.5000
Th	12/06/2012	13.3000
We	12/05/2012	13.3800
Tu	12/04/2012	13.4100
Mo	12/03/2012	12.6800
		
Fr	11/30/2012	12.5700
Th	11/29/2012	12.4500
We	11/28/2012	12.3500
Tu	11/27/2012	12.2000
Mo	11/26/2012	12.2500
		
Fr	11/23/2012	12.3500
Th	11/22/2012	12.4200
We	11/21/2012	11.7700
Tu	11/20/2012	11.7300
Mo	11/19/2012	11.8000
		
Fr	11/16/2012	11.7500
Th	11/15/2012	11.2000
We	11/14/2012	10.9500
Tu	11/13/2012	10.9500
Mo	11/12/2012	11.0100
		
Fr	11/09/2012	10.8200
Th	11/08/2012	10.9300
We	11/07/2012	10.9200
Tu	11/06/2012	10.9000
Mo	11/05/2012	10.7500
		
Fr	11/02/2012	10.4700
Th	11/01/2012	10.5700
We	10/31/2012	11.2000
Tu	10/30/2012	10.8900
Mo	10/29/2012	10.6000
		
Fr	10/26/2012	10.1700
Th	10/25/2012	10.8600
We	10/24/2012	11.6500
Tu	10/23/2012	11.6500
Mo	10/22/2012	11.7100
		
Fr	10/19/2012	11.7400
Th	10/18/2012	11.9400
We	10/17/2012	11.8100
Tu	10/16/2012	11.8500
Mo	10/15/2012	11.8400
		
Fr	10/12/2012	12.0000
Th	10/11/2012	12.0300
We	10/10/2012	12.1200
Tu	10/09/2012	11.9000
Mo	10/08/2012	11.7800
		
Fr	10/05/2012	12.6900
Th	10/04/2012	12.8500
We	10/03/2012	12.8900
Tu	10/02/2012	12.8400
Mo	10/01/2012	12.4000
		
Fr	09/28/2012	12.3900
Th	09/27/2012	12.3100
We	09/26/2012	12.2700
Tu	09/25/2012	12.2000
Mo	09/24/2012	12.1000
		
Fr	09/21/2012	12.3700
Th	09/20/2012	12.2800
We	09/19/2012	12.5700
Tu	09/18/2012	12.2500
Mo	09/17/2012	11.8900
		
Fr	09/14/2012	11.6700
Th	09/13/2012	11.4000
We	09/12/2012	11.3600
Tu	09/11/2012	11.3300
Mo	09/10/2012	11.1700
		
Fr	09/07/2012	11.0000
Th	09/06/2012	11.1800
We	09/05/2012	11.0000
Tu	09/04/2012	10.3800
Mo	09/03/2012	10.5300
		
Fr	08/31/2012	10.1600
Th	08/30/2012	10.7800
We	08/29/2012	10.9200
Tu	08/28/2012	10.9400
Mo	08/27/2012	10.9500
		
Fr	08/24/2012	10.6000
Th	08/23/2012	10.1000
We	08/22/2012	9.8100
Tu	08/21/2012	9.9200
Mo	08/20/2012	10.1000
		
Fr	08/17/2012	11.5800
Th	08/16/2012	13.5000
We	08/15/2012	13.2500
Tu	08/14/2012	12.1900
Mo	08/13/2012	12.0400
		
Fr	08/10/2012	11.3900
Th	08/09/2012	11.0600
We	08/08/2012	11.0600
Tu	08/07/2012	11.1000
Mo	08/06/2012	10.8600
		
Fr	08/03/2012	10.9700
Th	08/02/2012	10.5300
We	08/01/2012	9.5500
Tu	07/31/2012	9.3500
Mo	07/30/2012	9.1000
		
Fr	07/27/2012	8.9000
Th	07/26/2012	8.9000
We	07/25/2012	8.8000
Tu	07/24/2012	8.6000
Mo	07/23/2012	8.4500
		
Fr	07/20/2012	8.5200
Th	07/19/2012	8.8700
We	07/18/2012	9.1100
Tu	07/17/2012	8.8000
Mo	07/16/2012	8.5000
		
Fr	07/13/2012	7.6700
Th	07/12/2012	7.7600
We	07/11/2012	7.1500
Tu	07/10/2012	7.2000
Mo	07/09/2012	7.0200
		
Fr	07/06/2012	6.6500
Th	07/05/2012	6.6700
We	07/04/2012	6.5100
Tu	07/03/2012	6.4500
Mo	07/02/2012	6.7600
		
Fr	06/29/2012	6.6500
Th	06/28/2012	6.6100
We	06/27/2012	6.6500
Tu	06/26/2012	6.4200
Mo	06/25/2012	6.3000
		
Fr	06/22/2012	6.5500
Th	06/21/2012	6.6800
We	06/20/2012	6.6700
Tu	06/19/2012	6.5000
Mo	06/18/2012	6.3100
		
Fr	06/15/2012	6.5000
Th	06/14/2012	5.9500
We	06/13/2012	5.9300
Tu	06/12/2012	5.7000
Mo	06/11/2012	5.5700
		
Fr	06/08/2012	5.6300
Th	06/07/2012	5.5900
We	06/06/2012	5.4600
Tu	06/05/2012	5.4400
Mo	06/04/2012	5.2700
		
Fr	06/01/2012	5.2700
Th	05/31/2012	5.1800
We	05/30/2012	5.1400
Tu	05/29/2012	5.1500
Mo	05/28/2012	5.1400
		
Fr	05/25/2012	5.1500
Th	05/24/2012	5.1200
We	05/23/2012	5.1400
Tu	05/22/2012	5.1000
Mo	05/21/2012	5.1000
		
Fr	05/18/2012	5.1200
Th	05/17/2012	5.1000
We	05/16/2012	5.0900
Tu	05/15/2012	5.0400
Mo	05/14/2012	5.0100
		
Fr	05/11/2012	4.9600
Th	05/10/2012	4.8500
We	05/09/2012	5.0400
Tu	05/08/2012	5.0500
Mo	05/07/2012	5.0600
		
Fr	05/04/2012	5.0700
Th	05/03/2012	5.1300
We	05/02/2012	5.0700
Tu	05/01/2012	5.0000
Mo	04/30/2012	4.9500
		
Fr	04/27/2012	5.1100
Th	04/26/2012	5.1000
We	04/25/2012	5.1300
Tu	04/24/2012	5.1000
Mo	04/23/2012	4.9600
		
Fr	04/20/2012	5.3500
Th	04/19/2012	5.1400
We	04/18/2012	5.1200
Tu	04/17/2012	4.9800
Mo	04/16/2012	4.9300
		
Fr	04/13/2012	4.9400
Th	04/12/2012	4.9200
We	04/11/2012	4.9300
Tu	04/10/2012	4.8400
Mo	04/09/2012	4.8700
		
Fr	04/06/2012	4.9500
Th	04/05/2012	4.9200
We	04/04/2012	4.9100
Tu	04/03/2012	4.9500
Mo	04/02/2012	4.9700
		
Fr	03/30/2012	4.8600
Th	03/29/2012	4.8100
We	03/28/2012	4.7900
Tu	03/27/2012	4.8100
Mo	03/26/2012	4.6200
		
Fr	03/23/2012	4.6900
Th	03/22/2012	4.7000
We	03/21/2012	4.8100
Tu	03/20/2012	4.8400
Mo	03/19/2012	4.6900
		
Fr	03/16/2012	5.3400
Th	03/15/2012	5.3300
We	03/14/2012	5.3800
Tu	03/13/2012	5.2700
Mo	03/12/2012	4.8900
		
Fr	03/09/2012	4.8600
Th	03/08/2012	4.9300
We	03/07/2012	4.9400
Tu	03/06/2012	4.9900
Mo	03/05/2012	4.9800
		
Fr	03/02/2012	4.7000
Th	03/01/2012	4.9200
We	02/29/2012	4.8600
Tu	02/28/2012	4.8700
Mo	02/27/2012	4.9600
		
Fr	02/24/2012	5.0300
Th	02/23/2012	5.0200
We	02/22/2012	4.4200
Tu	02/21/2012	4.2700
Mo	02/20/2012	4.3600
		
Fr	02/17/2012	4.4100
Th	02/16/2012	4.2700
We	02/15/2012	4.3300
Tu	02/14/2012	4.4600
Mo	02/13/2012	5.2600
		
Fr	02/10/2012	5.9100
Th	02/09/2012	5.8300
We	02/08/2012	5.6000
Tu	02/07/2012	5.6900
Mo	02/06/2012	5.4500
		
Fr	02/03/2012	5.9600
Th	02/02/2012	6.1000
We	02/01/2012	6.0800
Tu	01/31/2012	5.4800
Mo	01/30/2012	5.4900
		
Fr	01/27/2012	5.2900
Th	01/26/2012	5.3400
We	01/25/2012	5.7500
Tu	01/24/2012	6.2900
Mo	01/23/2012	6.3600
		
Fr	01/20/2012	6.4900
Th	01/19/2012	6.3600
We	01/18/2012	5.9200
Tu	01/17/2012	5.6000
Mo	01/16/2012	6.6800
		
Fr	01/13/2012	6.4100
Th	01/12/2012	6.8000
We	01/11/2012	6.9000
Tu	01/10/2012	6.3600
Mo	01/09/2012	6.3300
		
Fr	01/06/2012	6.7000
Th	01/05/2012	6.9500
We	01/04/2012	5.5700
Tu	01/03/2012	4.8800
Mo	01/02/2012	5.2200
		
Fr	12/30/2011	4.2500
Th	12/29/2011	4.1700
We	12/28/2011	4.1900
Tu	12/27/2011	4.0700
Mo	12/26/2011	4.0200
		
Fr	12/23/2011	3.9500
Th	12/22/2011	3.8900
We	12/21/2011	3.8900
Tu	12/20/2011	3.9500
Mo	12/19/2011	3.5200
		
Fr	12/16/2011	3.2000
Th	12/15/2011	3.2000
We	12/14/2011	3.1500
Tu	12/13/2011	3.2500
Mo	12/12/2011	3.1400
		
Fr	12/09/2011	2.9700
Th	12/08/2011	2.9800
We	12/07/2011	2.9900
Tu	12/06/2011	3.0300
Mo	12/05/2011	2.8800
		
Fr	12/02/2011	3.1200
Th	12/01/2011	3.0600
We	11/30/2011	2.9700
Tu	11/29/2011	2.7500
Mo	11/28/2011	2.5500
		
Fr	11/25/2011	2.5100
Th	11/24/2011	2.4300
We	11/23/2011	2.3300
Tu	11/22/2011	2.3300
Mo	11/21/2011	2.2900
		
Fr	11/18/2011	2.0500
Th	11/17/2011	2.2500
We	11/16/2011	2.5600
Tu	11/15/2011	2.3300
Mo	11/14/2011	2.2200
		
Fr	11/11/2011	3.0800
Th	11/10/2011	2.8400
We	11/09/2011	2.9500
Tu	11/08/2011	3.0400
Mo	11/07/2011	3.0100
		
Fr	11/04/2011	3.1100
Th	11/03/2011	3.1500
We	11/02/2011	3.2500
Tu	11/01/2011	3.1500
Mo	10/31/2011	3.2500
		
Fr	10/28/2011	3.1900
Th	10/27/2011	3.0400
We	10/26/2011	2.7700
Tu	10/25/2011	2.7700
Mo	10/24/2011	2.5500
		
Fr	10/21/2011	2.5700
Th	10/20/2011	2.3500
We	10/19/2011	2.2700
Tu	10/18/2011	2.4200
Mo	10/17/2011	2.5600
		
Fr	10/14/2011	3.9900
Th	10/13/2011	4.0500
We	10/12/2011	4.1500
Tu	10/11/2011	3.9300
Mo	10/10/2011	4.1000
		
Fr	10/07/2011	4.2700
Th	10/06/2011	4.7300
We	10/05/2011	4.8700
Tu	10/04/2011	4.9600
Mo	10/03/2011	5.0200
		
Fr	09/30/2011	5.1400
Th	09/29/2011	4.7800
We	09/28/2011	4.7700
Tu	09/27/2011	4.9200
Mo	09/26/2011	4.8700
		
Fr	09/23/2011	5.5500
Th	09/22/2011	5.4300
We	09/21/2011	5.6100
Tu	09/20/2011	6.1100
Mo	09/19/2011	5.4600
		
Fr	09/16/2011	4.8200
Th	09/15/2011	4.8400
We	09/14/2011	5.6200
Tu	09/13/2011	5.8000
Mo	09/12/2011	6.0800
		
Fr	09/09/2011	5.0300
Th	09/08/2011	6.5300
We	09/07/2011	7.1900
Tu	09/06/2011	6.8600
Mo	09/05/2011	7.6100
		
Fr	09/02/2011	8.6400
Th	09/01/2011	8.2100
We	08/31/2011	8.2000
Tu	08/30/2011	8.7900
Mo	08/29/2011	8.9700
		
Fr	08/26/2011	8.1800
Th	08/25/2011	9.6600
We	08/24/2011	10.8500
Tu	08/23/2011	10.9400
Mo	08/22/2011	10.9000
		
Fr	08/19/2011	11.6500
Th	08/18/2011	10.8300
We	08/17/2011	10.9500
Tu	08/16/2011	10.9600
Mo	08/15/2011	11.1500
		
Fr	08/12/2011	9.4600
Th	08/11/2011	9.4600
We	08/10/2011	9.9800
Tu	08/09/2011	9.9900
Mo	08/08/2011	7.8000
		
Fr	08/05/2011	9.8000
Th	08/04/2011	10.7500
We	08/03/2011	9.2600
Tu	08/02/2011	12.0500
Mo	08/01/2011	13.0900
		
Fr	07/29/2011	13.5000
Th	07/28/2011	13.4900
We	07/27/2011	13.9400
Tu	07/26/2011	13.8800
Mo	07/25/2011	14.0500
		
Fr	07/22/2011	13.7000
Th	07/21/2011	13.6100
We	07/20/2011	13.6900
Tu	07/19/2011	13.8500
Mo	07/18/2011	13.4800
		
Fr	07/15/2011	13.8100
Th	07/14/2011	13.9900
We	07/13/2011	13.9500
Tu	07/12/2011	14.0100
Mo	07/11/2011	14.2100
		
Fr	07/08/2011	14.3100
Th	07/07/2011	14.7800
We	07/06/2011	14.7800
Tu	07/05/2011	12.9100
Mo	07/04/2011	13.8600
		
Fr	07/01/2011	15.4000
Th	06/30/2011	16.1000
We	06/29/2011	16.8500
Tu	06/28/2011	16.9500
Mo	06/27/2011	16.7500
		
Fr	06/17/2011	15.6800
Th	06/16/2011	17.0000
We	06/15/2011	19.4900
Tu	06/14/2011	19.2800
Mo	06/13/2011	19.8400
		
Fr	06/10/2011	23.9500
Th	06/09/2011	28.9200
We	06/08/2011	29.6000
Tu	06/07/2011	23.9200
Mo	06/06/2011	18.5500
		
Fr	06/03/2011	14.2900
Th	06/02/2011	10.6000
We	06/01/2011	9.5700
Tu	05/31/2011	8.7400
Mo	05/30/2011	8.8000
		
Fr	05/27/2011	8.5000
Th	05/26/2011	8.8000
We	05/25/2011	8.4000
Tu	05/24/2011	7.4200
Mo	05/23/2011	7.1500
		
Fr	05/20/2011	5.5900
Th	05/19/2011	6.8100
We	05/18/2011	6.8800
Tu	05/17/2011	7.1900
Mo	05/16/2011	8.0300
		
Fr	05/13/2011	8.2000
Th	05/12/2011	6.3000
We	05/11/2011	5.5000
Tu	05/10/2011	5.8100
Mo	05/09/2011	3.8000
		
Fr	05/06/2011	3.4500
Th	05/05/2011	3.3300
We	05/04/2011	3.4100
Tu	05/03/2011	3.4100
Mo	05/02/2011	3.2000
		
Fr	04/29/2011	2.8800
Th	04/28/2011	2.2100
We	04/27/2011	1.9000
Tu	04/26/2011	1.7900
Mo	04/25/2011	1.5600
		
Fr	04/22/2011	1.4100
Th	04/21/2011	1.2100
We	04/20/2011	1.1400
Tu	04/19/2011	1.2000
Mo	04/18/2011	1.1600
		
Fr	04/15/2011	.9900
Th	04/14/2011	1.0000
We	04/13/2011	.9200
Tu	04/12/2011	.8600
Mo	04/11/2011	.7700
		
Fr	04/08/2011	.7500
Th	04/07/2011	.7500
We	04/06/2011	.7400
Tu	04/05/2011	.7100
Mo	04/04/2011	.6800
		
Fr	04/01/2011	.7700
Th	03/31/2011	.7800
We	03/30/2011	.7900
Tu	03/29/2011	.7900
Mo	03/28/2011	.8000
		
Fr	03/25/2011	.8800
Th	03/24/2011	.8700
We	03/23/2011	.8500
Tu	03/22/2011	.8100
Mo	03/21/2011	.7600
		
Fr	03/18/2011	.8200
Th	03/17/2011	.8300
We	03/16/2011	.8600
Tu	03/15/2011	.8700
Mo	03/14/2011	.8900
		
Fr	03/11/2011	.8800
Th	03/10/2011	.9300
We	03/09/2011	.8600
Tu	03/08/2011	.8700
Mo	03/07/2011	.8900
		
Fr	03/04/2011	.9000
Th	03/03/2011	.9400
We	03/02/2011	.9400
Tu	03/01/2011	.9200
Mo	02/28/2011	.8600
		
Fr	02/25/2011	.9100
Th	02/24/2011	1.0000
We	02/23/2011	.9000
Tu	02/22/2011	.8700
Mo	02/21/2011	.8300
		
Fr	02/18/2011	.9000
Th	02/17/2011	1.0400
We	02/16/2011	1.0500
Tu	02/15/2011	1.0500
Mo	02/14/2011	1.0700
		
Fr	02/11/2011	1.0700
Th	02/10/2011	.9800
We	02/09/2011	1.0900
Tu	02/08/2011	.9200
Mo	02/07/2011	.8900
		
Fr	02/04/2011	.8100
Th	02/03/2011	.6900
We	02/02/2011	.7200
Tu	02/01/2011	.7000
Mo	01/31/2011	.5200
		
Fr	01/28/2011	.4500
Th	01/27/2011	.4200
We	01/26/2011	.4200
Tu	01/25/2011	.4100
Mo	01/24/2011	.4200
		
Fr	01/21/2011	.4200
Th	01/20/2011	.3900
We	01/19/2011	.3100
Tu	01/18/2011	.3100
Mo	01/17/2011	.3500
		
Fr	01/14/2011	.4000
Th	01/13/2011	.3200
We	01/12/2011	.3200
Tu	01/11/2011	.3300
Mo	01/10/2011	.3300
		
Fr	01/07/2011	.3200
Th	01/06/2011	.3000
We	01/05/2011	.3000
Tu	01/04/2011	.3000
Mo	01/03/2011	.3000
		
Fr	12/31/2010	.3000
Th	12/30/2010	.3000
We	12/29/2010	.3000
Tu	12/28/2010	.2800
Mo	12/27/2010	.2700
		
Fr	12/24/2010	.2500
Th	12/23/2010	.2500
We	12/22/2010	.2500
Tu	12/21/2010	.2400
Mo	12/20/2010	.2700
		
Fr	12/17/2010	.2400
Th	12/16/2010	.2500
We	12/15/2010	.2400
Tu	12/14/2010	.2500
Mo	12/13/2010	.2300
		
Fr	12/10/2010	.2000
Th	12/09/2010	.2000
We	12/08/2010	.2400
Tu	12/07/2010	.2300
Mo	12/06/2010	.2000
		
Fr	12/03/2010	.2500
Th	12/02/2010	.2600
We	12/01/2010	.2300
Tu	11/30/2010	.2100
Mo	11/29/2010	.2300
		
Fr	11/26/2010	.2800
Th	11/25/2010	.2800
We	11/24/2010	.2800
Tu	11/23/2010	.2800
Mo	11/22/2010	.2900
		
Fr	11/19/2010	.2800
Th	11/18/2010	.2700
We	11/17/2010	.2300
Tu	11/16/2010	.2200
Mo	11/15/2010	.2700
		
Fr	11/12/2010	.2700
Th	11/11/2010	.2200
We	11/10/2010	.2400
Tu	11/09/2010	.2100
Mo	11/08/2010	.2400
		
Fr	11/05/2010	.2600
Th	11/04/2010	.2300
We	11/03/2010	.1900
Tu	11/02/2010	.1900
Mo	11/01/2010	.2000
		
Fr	10/29/2010	.1900
Th	10/28/2010	.1700
We	10/27/2010	.1900
Tu	10/26/2010	.1500
Mo	10/25/2010	.1300
		
Fr	10/22/2010	.1000
Th	10/21/2010	.1100
We	10/20/2010	.1000
Tu	10/19/2010	.1000
Mo	10/18/2010	.1000
		
Fr	10/15/2010	.1100
Th	10/14/2010	.1000
We	10/13/2010	.1100
Tu	10/12/2010	.0900
Mo	10/11/2010	.1000
		
Fr	10/08/2010	.0900
Th	10/07/2010	.0700
We	10/06/2010	.0600
Tu	10/05/2010	.0600
Mo	10/04/2010	.0600
		
Fr	10/01/2010	.0600
